INDIVID_ID,DATE,SPECIES,LIFE_STAGE,REEF,SITE,ZONING,FL,TL,LAT,LONG,YEAR,PlateID,Plate,Well
P.ad_5530,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,650,-23.2,151.101,2021,PmAd06_A12,PmAd06,A12
P.ad_5531,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,580,-23.2,151.101,2021,PmAd06_B01,PmAd06,B01
P.ad_5532,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,720,-23.2,151.101,2021,PmAd06_B02,PmAd06,B02
P.ad_5533,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,700,-23.2,151.101,2021,PmAd06_B03,PmAd06,B03
P.ad_5534,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,600,-23.2,151.101,2021,PmAd09_B03,PmAd09,B03
P.ad_5535,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,460,-23.2,151.101,2021,PmAd06_B04,PmAd06,B04
P.ad_5536,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,450,-23.2,151.101,2021,PmAd06_B05,PmAd06,B05
P.ad_5537,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd06_B06,PmAd06,B06
P.ad_5538,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,650,-23.2,151.101,2021,PmAd06_B07,PmAd06,B07
P.ad_5539,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,520,-23.2,151.101,2021,PmAd06_B08,PmAd06,B08
P.ad_5540,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,680,-23.2,151.101,2021,PmAd06_B09,PmAd06,B09
P.ad_5541,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,420,-23.2,151.101,2021,PmAd09_B04,PmAd09,B04
P.ad_5542,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,620,-23.2,151.101,2021,PmAd06_B10,PmAd06,B10
P.ad_5543,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,640,-23.2,151.101,2021,PmAd06_B11,PmAd06,B11
P.ad_5544,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,420,-23.2,151.101,2021,PmAd11_C10,PmAd11,C10
P.ad_5545,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,640,-23.2,151.101,2021,PmAd06_B12,PmAd06,B12
P.ad_5546,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd11_G06,PmAd11,G06
P.ad_5547,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,660,-23.2,151.101,2021,PmAd06_C02,PmAd06,C02
P.ad_5548,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,460,-23.2,151.101,2021,PmAd06_C03,PmAd06,C03
P.ad_5549,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,720,-23.2,151.101,2021,PmAd06_C04,PmAd06,C04
P.ad_5550,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,620,-23.2,151.101,2021,PmAd09_B05,PmAd09,B05
P.ad_5551,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,300,-23.2,151.101,2021,PmAd06_C05,PmAd06,C05
P.ad_5552,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,520,-23.2,151.101,2021,PmAd06_C06,PmAd06,C06
P.ad_5553,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,670,-23.2,151.101,2021,PmAd06_C07,PmAd06,C07
P.ad_5554,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,580,-23.2,151.101,2021,PmAd06_C08,PmAd06,C08
P.ad_5555,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,620,-23.2,151.101,2021,PmAd06_C09,PmAd06,C09
P.ad_5556,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,720,-23.2,151.101,2021,PmAd06_C10,PmAd06,C10
P.ad_5557,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,710,-23.2,151.101,2021,PmAd06_C11,PmAd06,C11
P.ad_5558,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,690,-23.2,151.101,2021,PmAd09_B06,PmAd09,B06
P.ad_5559,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd06_C12,PmAd06,C12
P.ad_5560,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,420,-23.2,151.101,2021,PmAd06_D01,PmAd06,D01
P.ad_5561,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,680,-23.2,151.101,2021,PmAd09_B07,PmAd09,B07
P.ad_5562,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,420,-23.2,151.101,2021,PmAd09_B08,PmAd09,B08
P.ad_5563,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,510,-23.2,151.101,2021,PmAd09_B09,PmAd09,B09
P.ad_5564,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,360,-23.176,150.987,2021,PmAd06_D02,PmAd06,D02
P.ad_5565,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,350,-23.176,150.987,2021,PmAd06_D03,PmAd06,D03
P.ad_5566,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,520,-23.176,150.987,2021,PmAd06_D04,PmAd06,D04
P.ad_5567,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,390,-23.176,150.987,2021,PmAd06_D05,PmAd06,D05
P.ad_5568,2021-04-10,NA,NA,Egg Rock,E1,Green,NA,NA,-23.2,151.101,2021,NA,NA,NA
P.ad_5569,2021-04-10,NA,NA,Egg Rock,E1,Green,NA,NA,-23.2,151.101,2021,NA,NA,NA
P.ad_5570,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,480,-23.2,151.101,2021,PmAd06_D06,PmAd06,D06
P.ad_5571,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,390,-23.2,151.101,2021,PmAd09_B10,PmAd09,B10
P.ad_5572,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,650,-23.2,151.101,2021,PmAd09_B11,PmAd09,B11
P.ad_5573,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,680,-23.2,151.101,2021,PmAd09_B12,PmAd09,B12
P.ad_5574,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,710,-23.2,151.101,2021,PmAd06_D07,PmAd06,D07
P.ad_5575,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,580,-23.2,151.101,2021,PmAd06_D08,PmAd06,D08
P.ad_5576,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,560,-23.2,151.101,2021,PmAd06_D09,PmAd06,D09
P.ad_5577,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd06_D10,PmAd06,D10
P.ad_5578,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,480,-23.2,151.101,2021,PmAd06_D11,PmAd06,D11
P.ad_5579,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,530,-23.2,151.101,2021,PmAd06_D12,PmAd06,D12
P.ad_5580,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,460,-23.2,151.101,2021,PmAd09_C01,PmAd09,C01
P.ad_5581,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,590,-23.2,151.101,2021,PmAd09_C02,PmAd09,C02
P.ad_5582,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,550,-23.2,151.101,2021,PmAd06_E01,PmAd06,E01
P.ad_5583,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,450,-23.2,151.101,2021,PmAd06_E02,PmAd06,E02
P.ad_5584,2021-04-10,P. maculatus,Adult,Egg Rock,E1,Green,NA,420,-23.2,151.101,2021,PmAd06_E03,PmAd06,E03
P.ad_5585,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,265,279,-23.176,150.987,2021,PmAd11_C11,PmAd11,C11
P.ad_5586,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,390,-23.176,150.987,2021,PmAd11_G09,PmAd11,G09
P.ad_5587,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,250,-23.176,150.987,2021,PmAd06_E05,PmAd06,E05
P.ad_5588,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,450,-23.176,150.987,2021,PmAd09_C03,PmAd09,C03
P.ad_5589,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,370,-23.176,150.987,2021,PmAd09_C04,PmAd09,C04
P.ad_5590,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,570,-23.176,150.987,2021,PmAd06_E07,PmAd06,E07
P.ad_5591,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,590,-23.176,150.987,2021,PmAd06_E08,PmAd06,E08
P.ad_5592,2021-04-10,P. maculatus,Adult,Wreck Bay,GK8,Blue,NA,310,-23.176,150.987,2021,PmAd06_E09,PmAd06,E09
P.ad_5593,2021-04-11,P. maculatus,Adult,North Keppel Is Blue,NK3,Blue,260,279,-23.086,150.896,2021,PmAd11_C12,PmAd11,C12
P.ad_5594,2021-04-11,P. maculatus,Adult,North Keppel Is Blue,NK3,Blue,265,276,-23.086,150.896,2021,PmAd11_D01,PmAd11,D01
P.ad_5595,2021-04-11,P. maculatus,Adult,North Keppel Is Blue,NK3,Blue,310,325,-23.086,150.896,2021,PmAd11_D02,PmAd11,D02
P.ad_5596,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,640,-23.152,150.905,2021,PmAd06_E10,PmAd06,E10
P.ad_5597,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,380,-23.152,150.905,2021,PmAd06_E11,PmAd06,E11
P.ad_5598,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,450,-23.152,150.905,2021,PmAd06_E12,PmAd06,E12
P.ad_5599,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,470,-23.152,150.905,2021,PmAd06_F01,PmAd06,F01
P.ad_5600,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,440,-23.152,150.905,2021,PmAd06_F02,PmAd06,F02
P.ad_5601,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,400,-23.152,150.905,2021,PmAd09_C05,PmAd09,C05
P.ad_5602,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,350,-23.152,150.905,2021,PmAd06_F03,PmAd06,F03
P.ad_5603,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,540,-23.152,150.905,2021,PmAd09_C06,PmAd09,C06
P.ad_5604,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,350,-23.152,150.905,2021,PmAd09_C07,PmAd09,C07
P.ad_5605,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,650,-23.152,150.905,2021,PmAd06_F04,PmAd06,F04
P.ad_5606,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,400,-23.152,150.905,2021,PmAd06_F05,PmAd06,F05
P.ad_5607,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,420,-23.152,150.905,2021,PmAd06_F06,PmAd06,F06
P.ad_5608,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,640,-23.152,150.905,2021,PmAd09_C08,PmAd09,C08
P.ad_5609,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,400,-23.152,150.905,2021,PmAd06_F07,PmAd06,F07
P.ad_5610,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,380,-23.152,150.905,2021,PmAd11_G11,PmAd11,G11
P.ad_5611,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,710,-23.152,150.905,2021,PmAd06_F09,PmAd06,F09
P.ad_5612,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,450,-23.152,150.905,2021,PmAd09_C09,PmAd09,C09
P.ad_5613,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,270,-23.152,150.905,2021,PmAd09_C10,PmAd09,C10
P.ad_5614,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,360,-23.152,150.905,2021,PmAd09_C11,PmAd09,C11
P.ad_5615,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,380,-23.152,150.905,2021,PmAd06_F10,PmAd06,F10
P.ad_5616,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,NA,390,-23.152,150.905,2021,PmAd09_C12,PmAd09,C12
P.ad_5617,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,NA,300,-23.152,150.905,2021,PmAd06_F11,PmAd06,F11
P.ad_5618,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,NA,280,-23.152,150.905,2021,PmAd06_F12,PmAd06,F12
P.ad_5619,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,NA,400,-23.152,150.905,2021,PmAd06_G01,PmAd06,G01
P.ad_5620,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,NA,700,-23.152,150.905,2021,PmAd09_D01,PmAd09,D01
P.ad_5621,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,NA,300,-23.152,150.905,2021,PmAd06_G02,PmAd06,G02
P.ad_5622,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,292,305,-23.152,150.905,2021,PmAd11_D03,PmAd11,D03
P.ad_5623,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,268,281,-23.152,150.905,2021,PmAd11_D04,PmAd11,D04
P.ad_5624,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,282,297,-23.152,150.905,2021,PmAd11_D05,PmAd11,D05
P.ad_5625,2021-04-12,P. maculatus,Adult,Miall Island,M1,Blue,318,334,-23.152,150.905,2021,PmAd11_D06,PmAd11,D06
P.ad_5626,2021-04-12,P. maculatus,Adult,Miall Island,MIS,Blue,303,318,-23.152,150.905,2021,PmAd11_D07,PmAd11,D07
P.ad_5627,2021-04-12,P. maculatus,Adult,Miall Island,MI1,Blue,313,327,-23.152,150.905,2021,PmAd11_D08,PmAd11,D08
P.ad_5628,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,460,-23.152,150.905,2021,PmAd09_D02,PmAd09,D02
P.ad_5629,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,410,-23.152,150.905,2021,PmAd06_G03,PmAd06,G03
P.ad_5630,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,380,-23.152,150.905,2021,PmAd09_D03,PmAd09,D03
P.ad_5631,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,450,-23.152,150.905,2021,PmAd09_D04,PmAd09,D04
P.ad_5632,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,180,-23.152,150.905,2021,PmAd06_G04,PmAd06,G04
P.ad_5633,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,300,-23.152,150.905,2021,PmAd06_G05,PmAd06,G05
P.ad_5634,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,350,-23.152,150.905,2021,PmAd09_D05,PmAd09,D05
P.ad_5635,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,380,-23.152,150.905,2021,PmAd06_G06,PmAd06,G06
P.ad_5636,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,500,-23.152,150.905,2021,PmAd09_D06,PmAd09,D06
P.ad_5637,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,650,-23.152,150.905,2021,PmAd09_D07,PmAd09,D07
P.ad_5638,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,430,-23.152,150.905,2021,PmAd09_D08,PmAd09,D08
P.ad_5639,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,480,-23.152,150.905,2021,PmAd06_G07,PmAd06,G07
P.ad_5640,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,420,-23.152,150.905,2021,PmAd09_D09,PmAd09,D09
P.ad_5641,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,450,-23.152,150.905,2021,PmAd06_G08,PmAd06,G08
P.ad_5642,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,380,-23.152,150.905,2021,PmAd09_D10,PmAd09,D10
P.ad_5643,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,490,-23.152,150.905,2021,PmAd06_G09,PmAd06,G09
P.ad_5644,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,390,-23.152,150.905,2021,PmAd06_G10,PmAd06,G10
P.ad_5645,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,430,-23.152,150.905,2021,PmAd09_D11,PmAd09,D11
P.ad_5646,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,460,-23.152,150.905,2021,PmAd06_G11,PmAd06,G11
P.ad_5647,2021-04-12,P. maculatus,Adult,Miall Island,MI2,Blue,NA,410,-23.152,150.905,2021,PmAd06_G12,PmAd06,G12
P.ad_5648,2021-04-13,P. maculatus,Adult,Miall Island,MI1,Blue,NA,440,-23.152,150.905,2021,PmAd06_H01,PmAd06,H01
P.ad_5649,2021-04-13,P. maculatus,Adult,Miall Island,MI1,Blue,NA,360,-23.152,150.905,2021,PmAd09_D12,PmAd09,D12
P.ad_5650,2021-04-13,P. maculatus,Adult,Miall Island,MI1,Blue,NA,650,-23.152,150.905,2021,PmAd06_H02,PmAd06,H02
P.ad_5651,2021-04-13,P. maculatus,Adult,Miall Island,MI1,Blue,NA,420,-23.152,150.905,2021,PmAd09_E01,PmAd09,E01
P.ad_5652,2021-04-13,P. maculatus,Adult,Miall Island,MI1,Blue,NA,300,-23.152,150.905,2021,PmAd09_E02,PmAd09,E02
P.ad_5653,2021-04-13,P. maculatus,Adult,Miall Island,MI1,Blue,NA,280,-23.152,150.905,2021,PmAd11_G08,PmAd11,G08
P.ad_5654,2021-04-13,P. maculatus,Adult,Middle Island,NA,Green,NA,330,-23.168,150.922,2021,PmAd09_E03,PmAd09,E03
P.ad_5655,2021-04-13,P. maculatus,Adult,Middle Island,NA,Green,NA,280,-23.168,150.922,2021,PmAd09_E04,PmAd09,E04
P.ad_5656,2021-04-13,P. maculatus,Adult,Middle Island,NA,Green,NA,370,-23.168,150.922,2021,PmAd06_H04,PmAd06,H04
P.ad_5657,2021-04-13,P. maculatus,Adult,Middle Island,NA,Green,NA,440,-23.168,150.922,2021,PmAd06_H05,PmAd06,H05
P.ad_5658,2021-04-13,P. maculatus,Adult,Big Peninsula,NA,Blue,NA,820,-23.151,150.975,2021,PmAd06_H06,PmAd06,H06
P.ad_5659,2021-04-13,P. maculatus,Adult,Big Peninsula,NA,Blue,NA,400,-23.151,150.975,2021,PmAd06_H07,PmAd06,H07
P.ad_5660,2021-04-13,P. maculatus,Adult,Big Peninsula,NA,Blue,NA,350,-23.151,150.975,2021,PmAd09_E05,PmAd09,E05
P.ad_5661,2021-04-13,P. maculatus,Adult,Big Peninsula,NA,Blue,NA,450,-23.151,150.975,2021,PmAd06_H08,PmAd06,H08
P.ad_5662,2021-04-12,P. maculatus,Adult,Miall Island,NA,Blue,380,390,-23.152,150.905,2021,PmAd11_D09,PmAd11,D09
P.ad_5663,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,580,-23.199,150.973,2021,PmAd06_H09,PmAd06,H09
P.ad_5664,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,320,-23.199,150.973,2021,PmAd06_H10,PmAd06,H10
P.ad_5665,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,470,-23.199,150.973,2021,PmAd06_H11,PmAd06,H11
P.ad_5666,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,300,-23.199,150.973,2021,PmAd07_A01,PmAd07,A01
P.ad_5667,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,450,-23.199,150.973,2021,PmAd09_E06,PmAd09,E06
P.ad_5668,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,420,-23.199,150.973,2021,PmAd07_A02,PmAd07,A02
P.ad_5669,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,340,-23.199,150.973,2021,PmAd09_E07,PmAd09,E07
P.ad_5670,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,300,-23.199,150.973,2021,PmAd07_A03,PmAd07,A03
P.ad_5671,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,350,-23.199,150.973,2021,PmAd11_D10,PmAd11,D10
P.ad_5672,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,740,-23.199,150.973,2021,PmAd09_E08,PmAd09,E08
P.ad_5673,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,400,-23.191,150.963,2021,PmAd07_A04,PmAd07,A04
P.ad_5674,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,340,-23.191,150.963,2021,PmAd07_A05,PmAd07,A05
P.ad_5675,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,650,-23.191,150.963,2021,PmAd07_A06,PmAd07,A06
P.ad_5676,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,320,-23.191,150.963,2021,PmAd09_E10,PmAd09,E10
P.ad_5677,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,250,-23.191,150.963,2021,PmAd07_A07,PmAd07,A07
P.ad_5678,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,380,-23.191,150.963,2021,PmAd07_A08,PmAd07,A08
P.ad_5679,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,310,-23.191,150.963,2021,PmAd07_A09,PmAd07,A09
P.ad_5680,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,570,-23.191,150.963,2021,PmAd11_D11,PmAd11,D11
P.ad_5681,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,660,-23.191,150.963,2021,PmAd09_E11,PmAd09,E11
P.ad_5682,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,340,-23.191,150.963,2021,PmAd07_A10,PmAd07,A10
P.ad_5683,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,370,-23.191,150.963,2021,PmAd07_A11,PmAd07,A11
P.ad_5684,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,440,-23.191,150.963,2021,PmAd07_A12,PmAd07,A12
P.ad_5685,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,320,-23.191,150.963,2021,PmAd07_B01,PmAd07,B01
P.ad_5686,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,440,-23.191,150.963,2021,PmAd07_B02,PmAd07,B02
P.ad_5687,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,340,-23.191,150.963,2021,PmAd07_B03,PmAd07,B03
P.ad_5688,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,330,-23.191,150.963,2021,PmAd07_B04,PmAd07,B04
P.ad_5689,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,380,-23.191,150.963,2021,PmAd09_E12,PmAd09,E12
P.ad_5690,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,370,-23.191,150.963,2021,PmAd07_B05,PmAd07,B05
P.ad_5691,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,500,-23.191,150.963,2021,PmAd07_B06,PmAd07,B06
P.ad_5692,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,350,-23.191,150.963,2021,PmAd07_B07,PmAd07,B07
P.ad_5693,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,450,-23.191,150.963,2021,PmAd07_B08,PmAd07,B08
P.ad_5694,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,350,-23.191,150.963,2021,PmAd09_F01,PmAd09,F01
P.ad_5695,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,NA,310,-23.191,150.963,2021,PmAd09_F02,PmAd09,F02
P.ad_5696,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,300,-23.199,150.973,2021,PmAd09_F03,PmAd09,F03
P.ad_5697,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,450,-23.199,150.973,2021,PmAd09_F04,PmAd09,F04
P.ad_5698,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,610,-23.199,150.973,2021,PmAd09_F05,PmAd09,F05
P.ad_5699,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,330,-23.199,150.973,2021,PmAd07_B09,PmAd07,B09
P.ad_5700,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,280,-23.199,150.973,2021,PmAd07_B10,PmAd07,B10
P.ad_5701,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,330,-23.199,150.973,2021,PmAd07_B11,PmAd07,B11
P.ad_5702,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,750,-23.199,150.973,2021,PmAd07_B12,PmAd07,B12
P.ad_5703,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,250,-23.199,150.973,2021,PmAd07_C01,PmAd07,C01
P.ad_5704,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,600,-23.199,150.973,2021,PmAd07_C02,PmAd07,C02
P.ad_5705,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,300,-23.199,150.973,2021,PmAd09_F06,PmAd09,F06
P.ad_5706,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,280,-23.199,150.973,2021,PmAd11_D12,PmAd11,D12
P.ad_5707,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,320,-23.199,150.973,2021,PmAd09_F07,PmAd09,F07
P.ad_5708,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,280,-23.199,150.973,2021,PmAd07_C03,PmAd07,C03
P.ad_5709,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,340,-23.199,150.973,2021,PmAd07_C04,PmAd07,C04
P.ad_5710,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,360,-23.199,150.973,2021,PmAd07_C05,PmAd07,C05
P.ad_5711,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,350,-23.199,150.973,2021,PmAd07_C06,PmAd07,C06
P.ad_5712,2021-04-15,P. maculatus,Adult,Halfway Is Green,H2,Green,NA,320,-23.199,150.973,2021,PmAd09_F08,PmAd09,F08
P.ad_5713,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,254,270,-23.191,150.963,2021,PmAd11_E02,PmAd11,E02
P.ad_5714,2021-04-15,P. maculatus,Adult,Wyndham Cove,GK7,Blue,314,330,-23.191,150.963,2021,PmAd11_E03,PmAd11,E03
